Analysis,time_kl_shift,fluctanal_prop_r1,motiftwo_entro3,outlierinclude_mdrmd,sampenc,sampen_first,avg_rR45CO244CO2,avg_R45CO244CO2,sd_R13C12C,avg_d18O13C,sd_d18O13C,biotic,pred
5950,133,0.428571428571429,0.557942525955338,-0.000465332712889732,0.0114954062010311,0.0114954062010311,1.18104906744444,0.0118451973333333,9.06497717101867e-07,0.735488670111111,0.00460339136000036,abiotic,abiotic
5951,323,0.428571428571429,0.557942525955338,-0.00162866449511401,0.0114864774689481,0.0114864774689481,1.18007321133333,0.0118357643333333,3.38342282312268e-07,0.285966349333333,0.00261958074211031,abiotic,biotic
5952,133,0.428571428571429,0.560437573504735,0.0825965565379245,0.0114957613823254,0.0114957613823254,1.17983425777778,0.0118332493333333,4.6410544180262e-07,0.330248828111111,0.00290986367124302,abiotic,abiotic
5953,133,0.428571428571429,0.561147064557622,0.148441135411819,0.0115410456377107,0.0115410456377107,1.17950990733333,0.0118304444444444,1.81262709899172e-06,0.672566690444445,0.00546097851128708,abiotic,abiotic
5954,133,0.428571428571429,0.558657278840044,0.0151233131689157,0.0114908114943478,0.0114908114943478,1.17880261522222,0.0118236438888889,1.15980944316065e-06,0.328840114,0.00167454552350302,biotic,biotic
5956,323,0.428571428571429,0.557942525955338,-0.000930665425779464,0.011562507346543,0.011562507346543,1.18016189577778,0.0118367037777778,4.9073918168854e-07,0.278621971,0.00334869178286622,abiotic,biotic
5958,133,0.428571428571429,0.56150124874764,0.148208469055375,0.0113218854617474,0.0113218854617474,1.17957687111111,0.0118305592222222,1.79708656194136e-06,0.679553304111111,0.00446406614979653,abiotic,abiotic
5959,133,0.428571428571429,0.557584583292035,-0.00255932992089347,0.0115557946655132,0.0115557946655132,1.17971639644444,0.0118320003333333,3.6085885206134e-07,0.278297822,0.00288809944779128,biotic,biotic
5960,323,0.428571428571429,0.556867563542026,-0.00453699395067475,0.0115419179012639,0.0115419179012639,1.18074403566667,0.011841466,4.59387635880371e-07,0.283771656222222,0.00374584534048027,biotic,biotic
5961,133,0.428571428571429,0.557226262620073,-0.00232666356444855,0.0114738289476273,0.0114738289476273,1.18038992844444,0.0118377627777778,4.18659169253198e-07,0.312777343333333,0.00305725100110843,biotic,biotic
